cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node
240,train,48,1,True,True,0.0905367,0.0879535,0.00258324,0.121285,0.123946,0.00508607,0.00497865,0.0880618,0.090645,True,0.253805,0.0905367,0.0879535,0.00258324,True,0.0905922,0.0880089,0.00258325,True,0.0906377,0.0880544,0.00258325,True,0.0906474,0.0880642,0.00258321,True,0.0906465,0.0880633,0.00258319,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.336913,0.336893,1.19993,-3.16388e-05,0.00307795,6.12105e-57,1.04386,-1.04386,1.04386,6.12105e-57,1.04386,1.04386,1.04386
241,train,49,1,True,True,0.105947,0.111513,-0.00556589,0.14555,0.139818,-0.000507662,-0.00025344,0.11162,0.106054,False,0.49324425,0.105947,0.111513,-0.00556589,False,0.106002,0.111568,-0.00556604,False,0.106047,0.111614,-0.00556614,False,0.106057,0.111623,-0.00556605,False,0.106056,0.111622,-0.00556599,False,0.437398,0.585711,0.328765,0.48025,0.766049,0.770115,0.148938,0.428728,0.335758,0.335811,0.185505,1.20199,1.04641,2.93145e-60,1.04386,-1.04386,1.04386,2.93145e-60,1.04386,1.04386,1.04386
242,train,50,1,True,True,0.0957705,0.0924469,0.00332356,0.125914,0.129338,0.00435235,0.0041394,0.0925551,0.0958785,True,0.25741375,0.0957705,0.0924469,0.00332356,True,0.0958259,0.0925024,0.00332355,True,0.0958715,0.0925479,0.00332355,True,0.0958811,0.0925576,0.00332348,True,0.0958801,0.0925567,0.00332345,True,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.336572,0.33651,1.19992,0.000730967,0.0141846,1.40391e-63,1.04386,-1.04386,1.04386,1.40391e-63,1.04386,1.04386,1.04386
243,train,51,1,True,True,0.108937,0.0963328,0.0126043,0.129917,0.142901,0.00689844,0.00653525,0.096441,0.109046,True,0.208235925,0.108937,0.0963328,0.0126043,True,0.108993,0.0963883,0.0126048,True,0.109039,0.0964339,0.0126051,True,0.109049,0.0964435,0.0126051,True,0.109047,0.0964426,0.0126049,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.337601,0.337447,1.20008,0.0403766,0.00987018,6.72351e-67,1.04386,-1.04386,1.04386,6.72351e-67,1.04386,1.04386,1.04386
244,train,52,1,True,True,0.0734283,0.0695937,0.00383456,0.102352,0.106306,0.00924367,0.00915621,0.0696974,0.0735325,True,0.19452275,0.0734283,0.0695937,0.00383456,True,0.0734814,0.0696465,0.00383493,True,0.0735252,0.06969,0.00383521,True,0.0735344,0.0696992,0.00383518,True,0.0735337,0.0696985,0.00383514,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.338519,0.338436,1.19996,3.3209e-08,0.00424574,3.21998e-70,1.04386,-1.04386,1.04386,3.21998e-70,1.04386,1.04386,1.04386
245,train,53,1,True,True,0.0841897,0.0852601,-0.00107041,0.118509,0.117405,0.00219059,0.00242434,0.0853684,0.0842975,False,0.36896112499999995,0.0841897,0.0852601,-0.00107041,False,0.0842447,0.0853153,-0.00107065,False,0.0842899,0.0853607,-0.00107083,False,0.0842998,0.0853706,-0.00107087,False,0.0842989,0.0853698,-0.00107086,False,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.336223,0.33629,1.19994,-2.18164e-05,0.00353063,1.54209e-73,1.04386,-1.04386,1.04386,1.54209e-73,1.04386,1.04386,1.04386
246,train,54,1,True,True,0.0905408,0.0851496,0.00539122,0.118395,0.12395,0.00532956,0.00493955,0.0852573,0.0906487,True,0.2491034375,0.0905408,0.0851496,0.00539122,True,0.0905961,0.0852047,0.0053914,True,0.0906415,0.0852499,0.00539154,True,0.0906511,0.0852596,0.00539147,True,0.0906502,0.0852587,0.00539141,True,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.336851,0.336728,1.19994,-1.78955e-05,0.00333959,7.38527e-77,1.04386,-1.04386,1.04386,7.38527e-77,1.04386,1.04386,1.04386
247,train,55,1,True,True,0.0929667,0.0867982,0.00616844,0.120094,0.12645,0.0044858,0.00397915,0.0869063,0.0930748,True,0.288436375,0.0929667,0.0867982,0.00616844,True,0.0930221,0.0868535,0.00616864,True,0.0930676,0.0868989,0.00616879,True,0.0930773,0.0869086,0.00616873,True,0.0930764,0.0869077,0.00616867,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.336601,0.336459,1.19993,-4.91033e-05,0.00335428,3.5369e-80,1.04386,-1.04386,1.04386,3.5369e-80,1.04386,1.04386,1.04386
248,train,56,1,True,True,0.0967239,0.0898121,0.00691179,0.1232,0.130321,0.0016113,0.00108766,0.0899206,0.0968324,True,0.3319903,0.0967239,0.0898121,0.00691179,True,0.0967795,0.0898675,0.006912,True,0.0968252,0.0899131,0.00691215,True,0.096835,0.0899229,0.00691205,True,0.096834,0.089922,0.00691198,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.336128,0.336008,1.19993,0.000113108,0.00335101,1.69387e-83,1.04386,-1.04386,1.04386,1.69387e-83,1.04386,1.04386,1.04386
249,train,57,1,True,True,0.0990393,0.0937693,0.00527009,0.127277,0.132706,-3.93586e-05,-0.000315316,0.093878,0.0991481,True,0.36300319999999997,0.0990393,0.0937693,0.00527009,True,0.0990951,0.0938249,0.00527019,True,0.0991408,0.0938705,0.00527027,True,0.0991507,0.0938805,0.00527016,True,0.0991497,0.0938796,0.00527011,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.335836,0.335779,1.19991,0.00170794,0.00333178,8.11217e-87,1.04386,-1.04386,1.04386,8.11217e-87,1.04386,1.04386,1.04386
250,train,58,1,True,True,0.0969905,0.0912184,0.00577215,0.124649,0.130595,0.00224309,0.00176328,0.0913268,0.0970989,True,0.30504495000000004,0.0969905,0.0912184,0.00577215,True,0.0970461,0.0912738,0.0057723,True,0.0970918,0.0913194,0.00577241,True,0.0971015,0.0913292,0.00577232,True,0.0971006,0.0913283,0.00577226,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.336177,0.33607,1.19992,0.000353738,0.00334633,3.88502e-90,1.04386,-1.04386,1.04386,3.88502e-90,1.04386,1.04386,1.04386
251,train,59,1,True,True,0.102632,0.090636,0.0119963,0.124048,0.136407,0.00801355,0.00764802,0.0907439,0.102741,True,0.235791625,0.102632,0.090636,0.0119963,True,0.102688,0.0906913,0.0119968,True,0.102734,0.0907367,0.0119971,True,0.102743,0.0907463,0.0119971,True,0.102742,0.0907454,0.011997,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.337709,0.337542,1.19992,0.000224795,0.00334553,1.86059e-93,1.04386,-1.04386,1.04386,1.86059e-93,1.04386,1.04386,1.04386
252,train,60,1,True,True,0.0821172,0.0775956,0.00452167,0.110603,0.115263,0.00806839,0.00814998,0.0777003,0.0822224,True,0.1511760125,0.0821172,0.0775956,0.00452167,True,0.0821711,0.0776491,0.00452199,True,0.0822154,0.0776932,0.00452222,True,0.0822246,0.0777024,0.00452214,True,0.0822237,0.0777016,0.00452209,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.338743,0.338772,1.19995,3.31764e-08,0.00326676,8.9106e-97,1.04386,-1.04386,1.04386,8.9106e-97,1.04386,1.04386,1.04386
253,train,61,1,True,True,0.0703122,0.0666708,0.00364135,0.0993336,0.103089,0.00974551,0.00969316,0.0667725,0.0704146,True,0.19387995,0.0703122,0.0666708,0.00364135,True,0.0703643,0.0667225,0.00364185,True,0.0704074,0.0667652,0.00364222,True,0.0704165,0.0667743,0.00364221,True,0.0704158,0.0667736,0.00364217,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.338812,0.338741,1.19997,3.32242e-08,0.00571584,4.26741e-100,1.04386,-1.04386,1.04386,4.26741e-100,1.04386,1.04386,1.04386
254,train,62,1,True,True,0.0919807,0.0851364,0.0068443,0.118381,0.125434,0.00327788,0.00263232,0.0852444,0.0920889,True,0.282842625,0.0919807,0.0851364,0.0068443,True,0.0920361,0.0851916,0.00684457,True,0.0920816,0.0852369,0.00684477,True,0.0920913,0.0852466,0.0068447,True,0.0920904,0.0852458,0.00684463,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.336437,0.336267,1.19994,-1.7333e-05,0.00332919,2.04372e-103,1.04386,-1.04386,1.04386,2.04372e-103,1.04386,1.04386,1.04386
255,train,63,1,True,True,0.0890342,0.0819766,0.00705763,0.115122,0.122395,0.00539669,0.00531438,0.0820833,0.0891413,True,0.3316285,0.0890342,0.0819766,0.00705763,True,0.089089,0.0820311,0.00705797,True,0.089134,0.0820758,0.00705821,True,0.0891436,0.0820855,0.00705815,True,0.0891427,0.0820847,0.00705808,True,0.306762,0.236775,0.145135,0.56106,0.770112,0.239122,0.139169,0.254893,0.336956,0.336932,1.19994,6.47108e-08,0.00334585,9.78763e-107,1.04386,-1.04386,1.04386,9.78763e-107,1.04386,1.04386,1.04386
256,train,0,0,True,True,0.100266,0.0959643,0.00430176,0.133967,0.129535,0.00168365,0.00232097,0.100374,0.0960718,True,0.447860125,0.100266,0.0959643,0.00430176,True,0.100321,0.0960193,0.00430192,True,0.100367,0.0960645,0.00430204,True,0.100376,0.0960743,0.00430196,True,0.100375,0.0960733,0.00430192,True,0.741245,0.57729,0.633202,0.770113,0.107267,0.142146,0.109099,0.502519,0.336057,0.336208,0.0489868,1.20013,0.0181872,1.04386,0.000801578,1.04306,0.000801578,1.04386,-1.04306,1.04306,1.04386
257,train,1,0,True,True,0.0965449,0.0912283,0.00531663,0.130137,0.124658,0.0011484,0.00163627,0.0966536,0.0913364,True,0.383877,0.0965449,0.0912283,0.00531663,True,0.0966006,0.0912836,0.00531706,True,0.0966463,0.0913289,0.00531738,True,0.0966562,0.0913388,0.00531736,True,0.0966552,0.0913379,0.00531731,True,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.336029,0.336147,0.000357452,1.19992,0.00227175,1.04386,3.83671e-07,1.04386,3.83671e-07,1.04386,-1.04386,1.04386,1.04386
258,train,2,0,True,True,0.0903747,0.0884515,0.00192323,0.123779,0.121797,0.00339046,0.00404416,0.090483,0.0885593,True,0.29886775000000004,0.0903747,0.0884515,0.00192323,True,0.0904301,0.0885066,0.0019235,True,0.0904756,0.0885519,0.00192371,True,0.0904854,0.0885616,0.00192379,True,0.0904845,0.0885608,0.00192377,True,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.33632,0.336492,-7.49623e-06,1.19993,0.00346297,1.04386,1.83641e-10,1.04386,1.83641e-10,1.04386,-1.04386,1.04386,1.04386
259,train,3,0,True,True,0.0882431,0.0879593,0.000283799,0.121584,0.12129,0.00154786,0.0017731,0.0883516,0.0880675,True,0.34778837500000004,0.0882431,0.0879593,0.000283799,True,0.0882985,0.0880146,0.000283945,True,0.088344,0.08806,0.000284054,True,0.088354,0.0880698,0.000284143,True,0.0883531,0.088069,0.00028414,True,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.336054,0.336108,-3.24256e-05,1.19993,0.00339623,1.04386,8.78982e-14,1.04386,8.78982e-14,1.04386,-1.04386,1.04386,1.04386
260,train,4,0,True,True,0.0917373,0.0881958,0.00354155,0.125184,0.121534,0.00216052,0.00268284,0.091846,0.0883039,True,0.383445,0.0917373,0.0881958,0.00354155,True,0.0917929,0.088251,0.0035419,True,0.0918385,0.0882964,0.00354215,True,0.0918484,0.0883062,0.0035422,True,0.0918475,0.0883053,0.00354217,True,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.336175,0.336311,-2.08225e-05,1.19993,0.0033732,1.04386,4.20718e-17,1.04386,4.20718e-17,1.04386,-1.04386,1.04386,1.04386
261,train,5,0,True,True,0.0948016,0.0911233,0.00367838,0.128341,0.124551,0.00171425,0.00230723,0.0949105,0.0912317,True,0.37133174999999996,0.0948016,0.0911233,0.00367838,True,0.0948574,0.0911787,0.00367866,True,0.0949031,0.0912242,0.00367888,True,0.094913,0.0912341,0.00367892,True,0.094912,0.0912332,0.00367888,True,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.336077,0.336216,0.000339696,1.19992,0.00338847,1.04386,2.01373e-20,1.04386,2.01373e-20,1.04386,-1.04386,1.04386,1.04386
262,train,6,0,True,True,0.0965222,0.0937526,0.00276964,0.130111,0.127257,-9.2915e-05,0.000390565,0.0966302,0.0938602,True,0.54363975,0.0965222,0.0937526,0.00276964,True,0.0965775,0.0938076,0.00276993,True,0.0966229,0.0938528,0.00277014,True,0.0966328,0.0938626,0.00277014,True,0.0966318,0.0938617,0.00277012,True,0.676339,0.66374,0.770113,0.650108,0.375466,0.351668,0.149631,0.712053,0.335834,0.335938,0.0199767,1.19996,0.00846956,1.04386,9.64403e-24,1.04386,9.64403e-24,1.04386,-1.04386,1.04386,1.04386
263,train,7,0,True,True,0.0963316,0.0928453,0.00348625,0.129917,0.126324,-0.000500912,2.87274e-05,0.0964404,0.0929537,True,0.42723375,0.0963316,0.0928453,0.00348625,True,0.0963872,0.0929007,0.00348653,True,0.0964329,0.0929462,0.00348674,True,0.096443,0.0929562,0.00348681,True,0.096442,0.0929552,0.00348678,True,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.335722,0.335824,0.000901146,1.19992,0.00653312,1.04386,4.61865e-27,1.04386,4.61865e-27,1.04386,-1.04386,1.04386,1.04386
264,train,8,0,True,True,0.0952051,0.0926598,0.00254526,0.128757,0.126134,-6.58896e-05,0.000411853,0.095314,0.0927683,True,0.41991187500000005,0.0952051,0.0926598,0.00254526,True,0.0952608,0.0927153,0.00254547,True,0.0953065,0.0927608,0.00254563,True,0.0953165,0.0927708,0.0025457,True,0.0953156,0.0927699,0.00254568,True,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.335778,0.335875,0.000825262,1.19992,0.00411706,1.04386,2.21193e-30,1.04386,2.21193e-30,1.04386,-1.04386,1.04386,1.04386
265,train,9,0,True,True,0.0962647,0.0923967,0.00386809,0.129844,0.125857,-0.00025042,0.000277741,0.0963718,0.0925033,True,0.5125391,0.0962647,0.0923967,0.00386809,True,0.0963196,0.0924511,0.00386846,True,0.0963646,0.0924959,0.00386873,True,0.0963744,0.0925057,0.00386866,True,0.0963734,0.0925048,0.00386862,True,0.715184,0.569406,0.590993,0.770114,0.328889,0.269307,0.0863048,0.770115,0.335862,0.335978,0.00070701,1.19992,0.00863325,1.04386,1.05932e-33,1.04386,1.05932e-33,1.04386,-1.04386,1.04386,1.04386
266,train,10,0,True,True,0.0909953,0.0886974,0.00229788,0.124419,0.12205,0.00175092,0.00231819,0.0911039,0.0888055,True,0.34533500000000006,0.0909953,0.0886974,0.00229788,True,0.0910508,0.0887527,0.00229814,True,0.0910964,0.088798,0.00229833,True,0.0911063,0.0888079,0.00229839,True,0.0911054,0.088807,0.00229836,True,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.336063,0.336201,8.54886e-06,1.19993,0.00446519,1.04386,5.07324e-37,1.04386,5.07324e-37,1.04386,-1.04386,1.04386,1.04386
267,train,11,0,True,True,0.095336,0.0911233,0.00421264,0.128891,0.12455,0.00123081,0.00189232,0.0954447,0.0912316,True,0.40108024999999997,0.095336,0.0911233,0.00421264,True,0.0953917,0.0911787,0.00421296,True,0.0954373,0.0912241,0.0042132,True,0.0954473,0.091234,0.00421324,True,0.0954463,0.0912331,0.00421319,True,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.335975,0.336126,0.000337878,1.19992,0.00880126,1.04386,2.42964e-40,1.04386,2.42964e-40,1.04386,-1.04386,1.04386,1.04386
268,train,12,0,True,True,0.105343,0.100825,0.00451797,0.139199,0.134545,-0.000599216,-6.18513e-05,0.105452,0.100934,True,0.49262754999999997,0.105343,0.100825,0.00451797,True,0.105399,0.100881,0.0045182,True,0.105445,0.100927,0.00451836,True,0.105455,0.100937,0.00451839,True,0.105454,0.100936,0.00451835,True,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.335768,0.335868,0.138899,1.20114,0.0272586,1.04386,1.16359e-43,1.04386,1.16359e-43,1.04386,-1.04386,1.04386,1.04386
269,train,13,0,True,True,0.0973304,0.0922334,0.00509705,0.130946,0.125694,0.000884025,0.00143214,0.0974392,0.0923417,True,0.41943698749999997,0.0973304,0.0922334,0.00509705,True,0.0973862,0.0922888,0.00509741,True,0.0974319,0.0923342,0.00509767,True,0.0974418,0.0923441,0.00509763,True,0.0974408,0.0923432,0.00509758,True,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.336001,0.336124,0.000640326,1.19992,0.00279607,1.04386,5.57257e-47,1.04386,5.57257e-47,1.04386,-1.04386,1.04386,1.04386
270,train,14,0,True,True,0.100374,0.098878,0.00149622,0.134081,0.13254,-0.000679713,-0.000329515,0.100483,0.0989867,True,0.5126675,0.100374,0.098878,0.00149622,True,0.10043,0.0989337,0.00149632,True,0.100476,0.0989794,0.0014964,True,0.100486,0.0989894,0.00149644,True,0.100485,0.0989884,0.00149642,True,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.335728,0.335798,0.106829,1.20068,0.0243439,1.04386,2.66878e-50,1.04386,2.66878e-50,1.04386,-1.04386,1.04386,1.04386
271,train,15,0,True,True,0.0982111,0.0935346,0.00467648,0.131852,0.127034,0.00206463,0.00268507,0.0983195,0.0936427,True,0.456683375,0.0982111,0.0935346,0.00467648,True,0.0982667,0.0935899,0.00467681,True,0.0983124,0.0936353,0.00467705,True,0.0983222,0.0936452,0.004677,True,0.0983212,0.0936442,0.00467696,True,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.336124,0.336285,0.00131451,1.19991,0.0027101,1.04386,1.27811e-53,1.04386,1.27811e-53,1.04386,-1.04386,1.04386,1.04386
272,train,16,0,True,True,0.0786275,0.0792924,-0.000664925,0.111673,0.112357,0.00373325,0.00396301,0.078735,0.0793995,False,0.30304525,0.0786275,0.0792924,-0.000664925,False,0.0786823,0.079347,-0.000664742,False,0.0787273,0.0793919,-0.000664606,False,0.0787371,0.0794016,-0.000664508,False,0.0787363,0.0794008,-0.000664502,False,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.336545,0.336617,3.31881e-08,1.19995,0.00369667,1.04386,6.12105e-57,1.04386,6.12105e-57,1.04386,-1.04386,1.04386,1.04386
273,train,17,0,True,True,0.0954207,0.0929143,0.00250642,0.128976,0.126393,0.00126157,0.00177903,0.0955285,0.0930216,True,0.489279625,0.0954207,0.0929143,0.00250642,True,0.0954759,0.0929692,0.0025067,True,0.0955213,0.0930144,0.00250692,True,0.0955311,0.0930241,0.00250695,True,0.0955301,0.0930232,0.00250693,True,0.640951,0.717267,0.770113,0.685167,0.108697,0.284195,0.178522,0.529325,0.336051,0.336172,0.000944457,1.19992,0.00279335,1.04386,2.93145e-60,1.04386,2.93145e-60,1.04386,-1.04386,1.04386,1.04386
274,train,18,0,True,True,0.100846,0.103613,-0.00276699,0.134561,0.137411,-0.00132772,-0.00152452,0.100952,0.103719,False,0.6504166250000001,0.100846,0.103613,-0.00276699,False,0.1009,0.103667,-0.0027669,False,0.100945,0.103712,-0.00276683,False,0.100955,0.103722,-0.00276681,False,0.100954,0.103721,-0.00276678,False,0.396961,0.770115,0.770115,0.710292,0.629719,0.710614,0.445404,0.770113,0.335709,0.335676,1.20162,0.168292,1.04641,1.04386,1.40391e-63,1.04386,1.40391e-63,1.04386,-1.04386,1.04386,1.04386
275,train,19,0,True,True,0.0946684,0.0820202,0.0126482,0.128197,0.11516,0.00160429,0.00318265,0.0947745,0.0821244,True,0.531151625,0.0946684,0.0820202,0.0126482,True,0.0947228,0.0820733,0.0126495,True,0.0947675,0.0821169,0.0126505,True,0.0947771,0.0821265,0.0126505,True,0.0947761,0.0821257,0.0126504,True,0.770115,0.613438,0.73708,0.770115,0.288301,0.178341,0.121709,0.770114,0.336083,0.336517,6.43825e-08,1.19994,0.0141839,1.04386,6.72351e-67,1.04386,6.72351e-67,1.04386,-1.04386,1.04386,1.04386
276,train,20,0,True,True,0.10444,0.0864297,0.0180103,0.138267,0.11971,0.000336934,0.00207515,0.104548,0.0865365,True,0.5292487499999999,0.10444,0.0864297,0.0180103,True,0.104495,0.0864842,0.0180113,True,0.104541,0.0865289,0.018012,True,0.104551,0.0865388,0.0180119,True,0.10455,0.0865379,0.0180118,True,0.75562,0.482195,0.633557,0.770114,0.106731,0.619649,0.159538,0.706586,0.335865,0.336269,-4.02844e-05,1.19993,0.00305566,1.04386,3.21998e-70,1.04386,3.21998e-70,1.04386,-1.04386,1.04386,1.04386
277,train,21,0,True,True,0.101825,0.0903536,0.0114718,0.135576,0.123757,0.000956563,0.00244533,0.101934,0.0904617,True,0.3978995,0.101825,0.0903536,0.0114718,True,0.101881,0.0904089,0.0114724,True,0.101927,0.0904543,0.0114728,True,0.101937,0.0904641,0.0114728,True,0.101936,0.0904632,0.0114727,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.335861,0.33621,0.00018103,1.19993,0.003284,1.04386,1.54209e-73,1.04386,1.54209e-73,1.04386,-1.04386,1.04386,1.04386
278,train,22,0,True,True,0.0998513,0.0860594,0.0137919,0.133539,0.119328,-0.000263307,0.000956941,0.0999586,0.0861661,True,0.512520375,0.0998513,0.0860594,0.0137919,True,0.0999063,0.0861138,0.0137925,True,0.0999515,0.0861585,0.0137929,True,0.0999612,0.0861684,0.0137928,True,0.0999602,0.0861675,0.0137927,True,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.335799,0.336068,-3.51853e-05,1.19993,0.0032756,1.04386,7.38527e-77,1.04386,7.38527e-77,1.04386,-1.04386,1.04386,1.04386
279,train,23,0,True,True,0.100112,0.086271,0.0138406,0.133808,0.119546,0.000798917,0.00236129,0.100219,0.0863774,True,0.493214375,0.100112,0.086271,0.0138406,True,0.100167,0.0863253,0.0138417,True,0.100212,0.0863699,0.0138424,True,0.100222,0.0863797,0.0138423,True,0.100221,0.0863789,0.0138422,True,0.770114,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.335893,0.336278,-3.95476e-05,1.19993,0.00326729,1.04386,3.5369e-80,1.04386,3.5369e-80,1.04386,-1.04386,1.04386,1.04386
280,train,24,0,True,True,0.0905651,0.0816994,0.0088657,0.123976,0.114838,0.00172841,0.00319631,0.0906736,0.0818068,True,0.35681999999999997,0.0905651,0.0816994,0.0088657,True,0.0906206,0.0817542,0.00886646,True,0.0906662,0.0817992,0.00886703,True,0.0906761,0.081809,0.00886709,True,0.0906751,0.0818082,0.008867,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.336052,0.336449,3.50049e-08,1.19994,0.00326664,1.04386,1.69387e-83,1.04386,1.69387e-83,1.04386,-1.04386,1.04386,1.04386
281,train,25,0,True,True,0.0995702,0.0857066,0.0138636,0.133251,0.118966,-0.000327306,0.00103501,0.099678,0.0858137,True,0.5605725,0.0995702,0.0857066,0.0138636,True,0.0996255,0.0857612,0.0138643,True,0.0996709,0.0858061,0.0138648,True,0.0996807,0.085816,0.0138646,True,0.0996797,0.0858152,0.0138645,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770114,0.251963,0.648339,0.335808,0.336115,-2.67934e-05,1.19994,0.00331754,1.04386,8.11217e-87,1.04386,8.11217e-87,1.04386,-1.04386,1.04386,1.04386
